img_number,metadata_label,f_a_0,f_a_1,f_a_2,f_a_3,f_b_0,f_c_0,f_c_1,f_c_2,f_c_3,f_c_4
32532,1,0.020789524,22.9167692,1.823658549,604.4568681,0.014427257,0.020789524,7.069906682,2.896109043,45.30942009,0.548348264
32533,1,0.068188139,20.88377849,1.661878289,184.2896847,0.01227199,0.068188139,7.097000265,0.757896986,4.163850145,0.601728783
32535,1,0.03086364,22.55624596,1.794969021,407.1577607,0.018519098,0.03086364,10.65389183,-4.207522936,-44.77367366,0.557112679
32536,1,0.015698225,19.80099327,1.575712978,800.4962772,0.013252427,0.015698225,7.585056272,0.413772197,8.602259579,0.634633346
32537,1,0.035169703,21.8660597,1.740045743,357.3067034,0.078437394,0.035169703,6.143221641,2.732770926,31.159605,0.574697535
32544,1,0.016368169,24.0163429,1.911159844,767.7322291,0.054959957,0.016368169,8.188934333,0.117678852,2.538363609,0.523242471
32547,1,0.013841047,19.35238463,1.540013837,907.9060887,0.024088521,0.013841047,7.299753647,0.686698976,16.46909853,0.649344815
32550,1,0.024982699,27.39204743,2.179789875,503.0029263,0.129606475,0.024982699,6.4908316,5.039815855,73.83219421,0.458759815
32552,1,0.020980525,17.5976139,1.400373619,598.9540466,0.015606028,0.020980525,6.504814836,1.776481842,27.66081136,0.714095143
32559,1,0.022994646,17.02983653,1.355191332,546.4911486,0.020139113,0.022994646,5.70477398,3.104736858,45.75286643,0.737903185
32564,1,0.016686575,25.04138451,1.992730064,753.0826645,0.028801357,0.016686575,8.804083126,-0.222418317,-4.417799403,0.501824115
32569,1,0.024150163,22.88741753,1.821322817,520.3431016,0.051771264,0.024150163,6.950572188,2.640928153,37.54276121,0.549051486
32583,1,0.048539063,24.1305682,1.920249604,258.8919077,0.071767498,0.048539063,10.38685863,-4.133299603,-31.63454352,0.520765633
32586,1,0.028281488,35.35344122,2.813337463,444.3320173,0.285931348,0.028281488,11.83491235,-4.519525877,-65.25593168,0.355449715
32592,1,0.065482531,22.37029697,1.780171671,191.9041681,0.166421487,0.065482531,5.64327594,5.505465282,29.89394285,0.561743576
32596,1,0.020658664,20.4750029,1.629348961,608.2857364,0.041169655,0.020658664,7.37140769,0.813205345,13.35898256,0.613742068
32597,1,0.015852237,26.38681524,2.099796039,792.7190549,0.131084143,0.015852237,6.484435648,4.202591146,100.94492,0.47623673
32598,1,0.019157471,19.95352873,1.587851365,655.9514362,0.021969841,0.019157471,6.215125572,3.637564069,61.87104835,0.629781869
32602,1,0.01642708,20.51729158,1.632714187,764.9789488,0.042725381,0.01642708,6.368146094,2.764294912,59.36686715,0.612477069
32603,1,0.050587545,19.12543139,1.521953473,248.408392,0.01949234,0.050587545,6.899521733,0.594789705,4.348909381,0.657050309
32604,1,0.028991247,19.47841118,1.550042711,433.4539558,0.025434061,0.028991247,7.698770075,-1.174077196,-15.70369549,0.645143513
32610,1,0.044566835,19.20360142,1.528174045,281.9668633,0.02799214,0.044566835,7.26670254,0.592258245,4.468682545,0.654375726
32611,1,0.031552241,27.28586826,2.171340405,398.2718834,0.113032118,0.031552241,8.376182533,-0.558667746,-7.378130223,0.460545015
32617,1,0.022078437,30.16459458,2.400422167,569.1693877,0.087079685,0.022078437,9.011502996,-0.173098139,-2.969275124,0.416593387
32622,1,0.015350079,18.23430505,1.451039891,818.6518764,0.025437756,0.015350079,6.500972405,2.155524858,45.49997212,0.689160929
32624,1,0.036182459,32.31490654,2.571538556,347.305597,0.382883029,0.036182459,8.354593901,-1.108126165,-16.34716042,0.388872256
32626,1,0.01606275,17.00453444,1.353177856,782.3299703,0.00748376,0.01606275,8.055995285,-2.026292979,-44.16030001,0.739001156
32629,1,0.033588751,31.00248741,2.46709956,374.1243775,0.111404615,0.033588751,6.588303843,6.777623393,71.04072806,0.40533427
32630,1,0.02101846,22.74526098,1.810010358,597.8730509,0.01600881,0.02101846,5.930153352,5.295532911,86.08369205,0.552483026
32637,1,0.014613369,19.01091147,1.512840267,859.9228852,0.019222938,0.014613369,7.172917652,0.95115167,21.23405275,0.661008318
32645,1,0.038068165,24.57093489,1.955292872,330.1018213,0.108961827,0.038068165,10.24613357,-3.444645846,-31.90365086,0.511432335
32652,1,0.037609276,20.43325521,1.626026785,334.1295529,0.019482784,0.037609276,10.26272261,-4.360528023,-39.11159735,0.614996019
32656,1,0.076940758,25.97051443,2.066667873,163.3252776,0.204604869,0.076940758,8.469669127,-1.616998535,-9.403887377,0.483870685
32660,1,0.053646693,18.06788075,1.437796266,234.2431567,0.044567999,0.053646693,9.595070929,-3.927331334,-24.32224888,0.695508831
32662,1,0.049926261,25.59184846,2.036534593,251.6986101,0.125740608,0.049926261,6.086283823,4.749445154,36.91519362,0.491030206
32666,0,0.065918031,19.04060866,1.515203494,190.6363161,0.037498383,0.065918031,8.044926422,-0.989541993,-5.035795327,0.659977359
32667,0,0.03461717,25.26178481,2.010268962,363.0097603,0.077054852,0.03461717,5.847685752,6.913628727,67.60815521,0.497445874
32668,0,0.018762025,16.4832116,1.311692302,669.7768905,0.008446569,0.018762025,7.33072906,-0.332294722,-5.690330765,0.762373918
32669,0,0.044610075,15.96624191,1.270553161,281.693553,0.014737177,0.044610075,7.402675338,-0.875747963,-6.487112079,0.787058764
32670,0,0.060194505,16.1421509,1.284551554,208.7627537,0.010819561,0.060194505,8.568964071,-2.761842306,-14.88381212,0.778481795
32671,0,0.02456643,36.87563599,2.934469873,511.5261228,0.257843199,0.02456643,7.131063952,2.969703526,61.88734651,0.340777055
32672,1,0.028753689,25.4663125,2.026544758,437.0350718,0.108632268,0.028753689,7.74348733,1.21704731,15.53493484,0.493450735
32673,0,0.02174518,19.30965519,1.536613537,577.8922376,0.036037364,0.02174518,6.829573891,1.791873696,27.02371857,0.65078172
32674,0,0.012372991,18.10261666,1.440560462,1015.629181,0.007518317,0.012372991,7.075629147,0.859944639,22.40751823,0.694174265
32675,0,0.023365272,20.63255649,1.641886677,537.8225733,0.03371195,0.023365272,8.423765759,-1.091209997,-15.60015398,0.609055432
32676,0,0.022793441,17.69166877,1.407858268,551.3151982,0.006290862,0.022793441,5.778459576,3.779521564,53.11503594,0.710298773
32677,0,0.024211137,35.34836056,2.812933156,519.0326582,0.066075789,0.024211137,11.50586086,-2.770632317,-40.24756431,0.355500804
32678,0,0.043560983,17.29530354,1.376316525,288.4776652,0.024777853,0.043560983,6.714005623,0.62324811,5.023151198,0.726577049
32679,0,0.049663092,20.4133472,1.624442556,253.032387,0.029918845,0.049663092,5.315389082,6.322010591,42.00922601,0.615595791
32680,0,0.022113526,18.35638355,1.460754589,568.2662549,0.027526932,0.022113526,8.698366708,-2.242595123,-33.150809,0.684577688
32682,0,0.024564888,19.65021609,1.563714511,511.558225,0.034435878,0.024564888,6.850840137,1.819214868,24.50026878,0.639502923
32683,0,0.027499969,18.74021096,1.491298604,456.9594455,0.013773999,0.027499969,6.623603972,2.066155713,24.4626327,0.670556518
32684,1,0.019036655,18.59390408,1.479655873,660.1144355,0.017334019,0.019036655,8.157549635,-1.169058801,-20.02964181,0.675832819
32685,1,0.026275311,32.0500672,2.550463311,478.2577243,0.16686613,0.026275311,8.833198894,0.395477314,5.917594893,0.392085624
32686,0,0.026011057,18.5459379,1.475838846,483.1164931,0.016503254,0.026011057,5.814483179,4.029637011,50.19595278,0.677580756
32687,1,0.017704325,20.41251285,1.62437616,709.7910112,0.019258593,0.017704325,7.11105051,0.447616705,9.601617462,0.615620953
32688,0,0.030395154,59.25487914,4.715353459,413.4333556,0.409496038,0.030395154,12.32621996,-2.364380033,-37.53769278,0.212073179
32689,0,0.037540815,17.6953318,1.408149762,334.7388829,0.017017561,0.037540815,6.59773784,1.088973255,10.12130725,0.710151737
32691,0,0.023065604,19.12007592,1.521527297,544.8099507,0.008679998,0.023065604,7.523690891,-0.175585343,-2.632732354,0.657234347
32692,0,0.013453698,17.24396806,1.372231378,934.0458649,0.034281093,0.013453698,8.602527535,-2.500244151,-61.04632501,0.728740077
32693,0,0.011694726,20.32058012,1.617060386,1074.533099,0.024744075,0.011694726,6.462668676,3.126687355,87.6655897,0.618406096
32694,0,0.066206722,26.26491341,2.0900954,189.8050572,0.058053699,0.066206722,10.04513284,-2.679237203,-14.36493974,0.47844706
32695,1,0.017675898,23.8595932,1.898686099,710.9324999,0.033332956,0.017675898,10.38470031,-3.460258699,-64.95481987,0.526680003
32696,1,0.10542807,312.089161,24.83526633,119.1937836,0.45169227,0.10542807,24.98728777,-0.121761613,-0.58011761,0.040265322
32697,0,0.013263306,21.15997006,1.683856916,947.4538738,0.009426913,0.013263306,6.144101228,4.575866011,110.8369941,0.593874688
32699,1,0.032853213,25.01787289,1.990859068,382.5005121,0.142922012,0.032853213,8.035435493,-0.202738974,-2.452952073,0.502295726
32700,0,0.022450206,18.45438961,1.468553664,559.7441207,0.076184366,0.022450206,6.848134214,1.062814877,16.12635194,0.680942089
32701,0,0.024882515,19.62424682,1.561647943,505.0281596,0.010081178,0.024882515,6.469151708,2.935153657,38.05007448,0.640349193
32703,0,0.015387652,23.98058685,1.908314467,816.6529192,0.034654934,0.015387652,6.106975192,5.910121955,125.5041759,0.524022648
32704,0,0.036278414,21.39358492,1.702447395,346.3869871,0.025515867,0.036278414,9.817692838,-3.494992395,-33.20239851,0.587389662
32705,0,0.015871882,18.15777252,1.444949626,791.737925,0.005893757,0.015871882,6.099976587,3.070857849,62.79959569,0.692065648
32706,0,0.022102161,20.12178631,1.601240877,568.5584646,0.022103875,0.022102161,6.231637497,3.243902506,50.01421308,0.624515658
32707,0,0.020708134,17.36619985,1.381958274,606.8325847,0.00947047,0.020708134,6.79182029,1.131904656,17.63835552,0.723610849
32708,0,0.032675345,16.93070609,1.347302782,384.582651,0.011400848,0.032675345,7.664528048,-0.847317033,-8.402503025,0.742223659
32709,1,0.017441789,21.76832744,1.732268457,720.4748805,0.031476684,0.017441789,7.65782023,0.893362923,17.02670415,0.577277728
32710,0,0.02618829,18.64316603,1.483576014,479.8469261,0.018190873,0.02618829,6.44051854,2.321725501,29.28783117,0.674047026
32711,0,0.019197892,19.59849592,1.559598751,654.5703444,0.020137555,0.019197892,6.591873097,2.452189709,41.99048223,0.641190562
32712,0,0.01750444,19.08446205,1.518693235,717.8961713,0.014715203,0.01750444,7.385327631,0.567731619,10.53830573,0.658460825
32713,0,0.046845543,15.57659597,1.239546123,268.2511447,0.019466855,0.046845543,8.655837305,-3.058258751,-20.98791131,0.806746907
32714,0,0.024953517,21.39334861,1.70242859,503.5911594,0.071596554,0.024953517,7.666705444,0.313549811,4.393675551,0.58739615
32715,0,0.0321719,15.20823048,1.210232528,390.6008193,0.011191163,0.0321719,7.099992159,-0.443108956,-4.431836127,0.826287492
32716,1,0.019646961,17.53013711,1.395003987,639.6088674,0.016075604,0.019646961,6.664646408,1.268999353,21.41417795,0.716843829
32717,0,0.023812489,22.82087551,1.816027571,527.721848,0.015651866,0.023812489,5.551989491,7.179708396,97.3417967,0.550652433
32718,1,0.031375644,49.30818311,3.923820539,400.5135461,1.005953985,0.031375644,7.136139785,3.268463392,69.1800865,0.254853654
32719,0,0.030353178,23.69116585,1.885283076,414.0050986,0.147985138,0.030353178,10.44209769,-4.168960731,-49.67496172,0.530424323
32720,0,0.039430974,15.80533687,1.257748745,318.6928779,0.017384317,0.039430974,7.338469127,-0.606508867,-4.921034276,0.795071356
32721,0,0.019314379,24.96623817,1.986750108,650.6225652,0.021291027,0.019314379,8.190456346,1.102139271,18.71818373,0.503334564
32722,1,0.01618766,19.15082514,1.523974243,776.2932098,0.00461239,0.01618766,6.649269271,1.597253933,34.46137285,0.656179069
32723,1,0.029143906,22.40758205,1.783138723,431.1834756,0.10764743,0.029143906,6.588217096,1.945824511,26.60898155,0.560808863
32724,1,0.022179298,22.14063742,1.761895945,566.5810876,0.077177197,0.022179298,6.356498986,3.27610832,53.41198824,0.567570408
32728,0,0.038917022,18.16002747,1.445129069,322.901647,0.0372064,0.038917022,7.097143955,0.273546135,2.440145455,0.691979714
32729,0,0.022895849,16.62406113,1.322900751,548.8493028,0.022161152,0.022895849,7.12240662,0.000929096,0.013296304,0.755914606
32730,1,0.012225752,20.06113159,1.596414129,1027.860783,0.020300003,0.012225752,7.326014798,0.915455328,24.87966541,0.626403877
32731,0,0.03433313,25.29037817,2.01254435,366.0129585,0.069377491,0.03433313,8.213247839,-0.152129864,-1.692568262,0.49688346
32732,0,0.026961548,27.52574416,2.190429123,466.0849126,0.102191724,0.026961548,5.84875242,3.237367199,62.19343215,0.456531549
32733,1,0.044515921,38.21843396,3.041326341,282.2893551,0.09486361,0.044515921,10.25119251,-0.252837994,-2.117858503,0.328803912
32734,0,0.011773319,20.29182501,1.614772127,1067.360062,0.012827135,0.011773319,6.243871302,3.54323439,99.93413418,0.619282426
32736,1,0.028192174,49.22903587,3.917522201,445.7396765,1.161203555,0.028192174,6.694404612,4.946329127,110.836667,0.255263391
32737,0,0.056800252,14.58596029,1.16071384,221.237939,0.010611777,0.056800252,6.244064874,1.020314187,5.776340529,0.861538792
32738,0,0.029114401,25.80283925,2.053324706,431.6204433,0.074744384,0.029114401,10.42459783,-3.387318974,-40.92151128,0.487015033
32739,0,0.01643994,22.57065494,1.796115651,764.380546,0.052399579,0.01643994,6.656253559,1.690489892,41.77433823,0.556757021
32740,0,0.014859912,20.93389071,1.665866092,845.6558111,0.018356899,0.014859912,6.797128374,2.686601549,58.71273844,0.600288345
32741,1,0.01847895,23.56871172,1.875538486,680.0370355,0.015272752,0.01847895,8.73563045,-1.376549934,-27.31069221,0.533180208
32742,0,0.036615955,17.12243954,1.362560445,343.1938493,0.009155947,0.036615955,7.011755125,0.548729584,4.840355597,0.733912395
32743,0,0.013522076,21.7254616,1.728857302,929.3225526,0.021442483,0.013522076,6.610721695,3.518968232,84.42983598,0.578416737
32744,0,0.017653865,17.35348142,1.380946174,711.819809,0.008347953,0.017653865,6.564545525,1.666159476,30.31249522,0.724141186
32745,0,0.062533512,75.88991235,6.03912734,200.9541786,0.447156072,0.062533512,13.98373951,-2.923814793,-22.94275626,0.165586838
32746,0,0.041117793,21.88322445,1.741411671,305.6188031,0.09038598,0.041117793,6.930322327,1.404658548,12.94178696,0.574246754
32747,0,0.025567201,18.82145892,1.497764112,491.5035744,0.03404098,0.025567201,6.92105274,1.072385279,14.26971088,0.667661878
32748,0,0.017768681,22.10745153,1.759255095,707.220234,0.075166976,0.017768681,5.467784401,6.30771104,121.8890563,0.568422398
32750,1,0.017326995,19.33657661,1.538755875,725.2481093,0.022196554,0.017326995,8.050341931,-0.715493185,-13.5224798,0.649875666
32751,1,0.021196101,23.39440705,1.861667761,592.8623719,0.120046633,0.021196101,6.184715055,3.911458515,69.13823526,0.537152773
32752,0,0.019999193,18.94947017,1.507950923,628.343893,0.026933247,0.019999193,9.303502859,-3.004979424,-48.58932472,0.663151555
32753,0,0.017432293,23.6381372,1.881063191,720.8673488,0.023223466,0.017432293,6.598328685,4.295189985,81.02872231,0.531614251
32754,0,0.085631815,23.22300208,1.848027787,146.7488529,0.106617025,0.085631815,6.790799394,2.143817134,9.582396368,0.541117405
32755,0,0.04483218,16.02211209,1.274999169,280.2980048,0.017782363,0.04483218,7.91913316,-1.602764851,-11.45129562,0.784314237
32756,0,0.020128149,20.17609024,1.605562247,624.3182488,0.04466385,0.020128149,6.419831849,3.118002538,51.04300233,0.622834774
32757,0,0.042134064,18.18951258,1.44747542,298.247292,0.029403286,0.042134064,6.621161347,1.701048129,13.32697227,0.690858018
32758,0,0.026338684,16.31054552,1.297951972,477.107001,0.005600074,0.026338684,7.272602135,-0.354590706,-4.364461397,0.770444532
32759,0,0.023439908,19.39622817,1.543502795,536.110055,0.041458865,0.023439908,6.098864612,3.322906242,47.85176159,0.647877026
32760,0,0.057998067,16.11080435,1.282057075,216.6687815,0.017733246,0.057998067,7.389458943,-0.622985447,-3.461039666,0.779996476
32761,0,0.014894029,19.70767495,1.568286942,843.7186825,0.012500006,0.014894029,5.942094148,3.896943138,88.19726669,0.637638415
32762,0,0.01879897,19.51216882,1.552729059,668.4605742,0.029692856,0.01879897,6.878356332,1.787079285,31.12004589,0.644027362
32763,0,0.032035444,16.95192267,1.348991144,392.2645971,0.023403093,0.032035444,7.876468795,-1.348171656,-13.8740078,0.741294711
32764,0,0.025781883,21.20344125,1.687316243,487.4108839,0.04064566,0.025781883,7.250093795,0.448466221,6.607973943,0.592657129
32766,1,0.029358316,20.08252013,1.598116174,428.0344449,0.02238321,0.029358316,5.703047626,5.016931759,56.13378297,0.625736737
32767,0,0.045799336,18.92331085,1.505869231,274.37888,0.040246964,0.045799336,7.712780454,-0.386355252,-2.825020932,0.664068287
32768,1,0.056311033,16.68544642,1.327785637,223.1600092,0.024852906,0.056311033,7.341103965,-0.444727386,-2.602890319,0.753133617
32769,0,0.035964097,18.29407965,1.455796603,349.4143244,0.031540506,0.035964097,9.255962244,-3.200640993,-29.04822548,0.686909145
32770,0,0.033776519,15.74092282,1.252622838,372.0445702,0.004676431,0.033776519,6.008737193,1.945592565,18.97057058,0.798324898
32771,0,0.027691307,32.23164384,2.564912721,453.802008,0.294845743,0.027691307,10.29914177,-2.815493886,-42.51862506,0.389876814
32772,0,0.020711587,19.0093694,1.512717552,606.7314198,0.076346072,0.020711587,6.579086646,1.628427301,27.67868614,0.66106194
32773,0,0.015158703,21.59393528,1.71839077,828.9871961,0.037385437,0.015158703,8.179849443,-0.153581833,-3.332350352,0.581939811
32774,1,0.016422365,18.09107885,1.439642312,765.1985841,0.030462231,0.016422365,8.058220942,-1.228756299,-24.59623794,0.694616983
32775,0,0.020808845,34.39144576,2.736784296,603.8956373,0.025390425,0.020808845,9.804506942,0.2502897,4.196105402,0.365392333
32776,0,0.014029918,20.38253787,1.621990827,895.6838389,0.009730268,0.014029918,6.115874271,3.385859049,84.6468149,0.616526298
32777,1,0.022253581,18.62999981,1.48252828,564.6898067,0.013176541,0.022253581,8.492860603,-1.881574391,-28.05397293,0.674523389
32778,0,0.034321284,23.63970054,1.881187597,366.13929,0.037163266,0.034321284,4.973615974,8.842483525,88.63290823,0.531579095
32779,0,0.027257762,19.93096011,1.586055411,461.0198943,0.003834843,0.027257762,5.412668928,5.870057073,70.2837364,0.630494996
32780,0,0.035701053,21.40504806,1.703359603,351.9887919,0.053865828,0.035701053,8.204711318,-0.689462513,-6.704079683,0.587075095
